T,F1,RP1,C1,V1,A1,AP1
2013-06-24 10:41:49+05:30,50.11,-27.82,0.783,221.53,171.118,173.365
2013-06-24 10:41:50+05:30,50.08,-28.754,0.797,221.58,174.301,176.656
2013-06-24 10:41:51+05:30,50.11,-28.705,0.797,221.33,174.108,176.459
2013-06-24 10:41:52+05:30,50.1,-28.861,0.8,221.51,174.901,177.266
2013-06-24 10:41:53+05:30,50.1,-28.233,0.791,221.43,172.846,175.137
2013-06-24 10:41:54+05:30,50.12,-27.837,0.781,221.38,170.721,172.975
2013-06-24 10:41:55+05:30,50.1,-27.26,0.776,221.62,169.867,172.04
2013-06-24 10:41:56+05:30,50.11,-27.16,0.775,221.58,169.673,171.833
2013-06-24 10:41:57+05:30,50.12,-27.094,0.775,221.53,169.534,171.686
2013-06-24 10:41:58+05:30,50.1,-27.874,0.784,221.6,171.511,173.761
2013-06-24 10:41:59+05:30,50.1,-28.02,0.784,221.67,171.626,173.898
2013-06-24 10:42:00+05:30,50.11,-27.48,0.776,221.73,169.953,172.16
2013-06-24 10:42:01+05:30,50.12,-27.167,0.771,221.42,168.486,170.663
2013-06-24 10:42:02+05:30,50.09,-27.913,0.784,221.31,171.299,173.559
2013-06-24 10:42:03+05:30,50.1,-27.117,0.775,221.43,169.538,171.693
2013-06-24 10:42:04+05:30,50.13,-26.945,0.772,221.35,168.826,170.962
2013-06-24 10:42:05+05:30,50.12,-26.587,0.77,221.38,168.337,170.424
2013-06-24 10:42:06+05:30,50.11,-26.598,0.768,221.45,168.055,170.147
2013-06-24 10:42:07+05:30,50.1,-27.024,0.775,221.47,169.476,171.617
2013-06-24 10:42:08+05:30,50.12,-28.06,0.789,221.4,172.38,174.649
2013-06-24 10:42:09+05:30,50.11,-28.051,0.788,221.4,172.283,174.551
2013-06-24 10:42:10+05:30,50.11,-26.451,0.767,221.38,167.779,169.851
2013-06-24 10:42:11+05:30,50.12,-28.551,0.793,221.53,173.299,175.635
2013-06-24 10:42:12+05:30,50.09,-27.83,0.781,221.33,170.584,172.839
2013-06-24 10:42:20+05:30,50.13,-26.939,0.775,221.46,169.455,171.583
2013-06-24 10:42:21+05:30,50.12,-28.595,0.787,221.43,171.973,174.335
2013-06-24 10:42:22+05:30,50.12,-29.777,0.795,221.2,173.413,175.951
2013-06-24 10:42:23+05:30,50.1,-28.745,0.787,221.28,171.68,174.07
2013-06-24 10:42:24+05:30,50.11,-26.839,0.768,221.23,167.707,169.841
2013-06-24 10:42:25+05:30,50.14,-28.222,0.784,221.29,171.177,173.488
2013-06-24 10:42:26+05:30,50.11,-27.749,0.774,221.22,168.998,171.261
2013-06-24 10:42:27+05:30,50.14,-26.624,0.765,221.29,167.234,169.34
2013-06-24 10:42:28+05:30,50.13,-27.306,0.771,221.15,168.384,170.584
2013-06-24 10:42:29+05:30,50.12,-27.002,0.77,220.87,167.842,170
2013-06-24 10:42:30+05:30,50.1,-27.611,0.777,220.79,169.272,171.509
2013-06-24 10:42:31+05:30,50.13,-27.558,0.778,220.81,169.526,171.751
2013-06-24 10:42:32+05:30,50.13,-28.181,0.782,220.93,170.484,172.798
2013-06-24 10:42:33+05:30,50.11,-28.126,0.78,220.97,170.149,172.458
2013-06-24 10:42:34+05:30,50.11,-28.323,0.781,221.12,170.449,172.786
2013-06-24 10:42:35+05:30,50.14,-27.372,0.773,220.98,168.511,170.72
2013-06-24 10:42:36+05:30,50.12,-26.211,0.761,221.19,166.379,168.331
2013-06-24 10:42:37+05:30,50.12,-25.948,0.76,221.18,166.15,170.48
2013-06-24 10:42:38+05:30,50.12,-26.804,0.763,221.1,166.583,170.251
2013-06-24 10:42:39+05:30,50.12,-27.359,0.778,221.19,166.537,171.935
2013-06-24 10:42:40+05:30,50.14,-27.875,0.78,220.95,169.168,172.466
2013-06-24 10:42:41+05:30,50.11,-27.461,0.779,220.99,168.577,172.118
2013-06-24 10:42:42+05:30,50.1,-27.178,0.774,221.02,168.153,171.067
2013-06-24 10:42:43+05:30,50.14,-25.949,0.758,221,165.631,167.651
2013-06-24 10:42:44+05:30,50.14,-25.547,0.753,221.13,164.51,166.482
2013-06-24 10:42:45+05:30,50.12,-26.358,0.764,221,166.71,168.781
2013-06-24 10:42:46+05:30,50.12,-27.27,0.773,220.92,168.5,170.693
2013-06-24 10:42:47+05:30,50.1,-26.197,0.764,221.02,166.787,168.832
2013-06-24 10:42:48+05:30,50.11,-26.784,0.772,220.85,168.332,170.45
2013-06-24 10:42:49+05:30,50.1,-26.408,0.766,220.96,167.285,169.357
2013-06-24 10:42:50+05:30,50.13,-26.019,0.762,220.82,166.154,168.179
2013-06-24 10:42:51+05:30,50.1,-27.242,0.779,221.05,170.074,172.242
2013-06-24 10:42:52+05:30,50.12,-27.773,0.788,221.16,171.971,174.199
2013-06-24 10:42:53+05:30,50.11,-27.461,0.783,221.1,170.827,173.02
2013-06-24 10:42:54+05:30,50.12,-27.449,0.781,221.02,170.366,172.563
2013-06-24 10:42:55+05:30,50.12,-27.71,0.786,220.93,171.365,173.59
2013-06-24 10:42:56+05:30,50.13,-27.132,0.779,221.18,170.221,172.369
2013-06-24 10:42:57+05:30,50.13,-26.563,0.771,221.04,168.369,170.451
2013-06-24 10:42:58+05:30,50.12,-27.557,0.779,221.09,170.003,172.222
2013-06-24 10:42:59+05:30,50.11,-28,0.788,220.98,171.882,174.148
2013-06-24 10:43:00+05:30,50.11,-27.26,0.778,221.03,169.687,171.862
2013-06-24 10:43:01+05:30,50.11,-27.337,0.776,221.08,169.47,171.661
2013-06-24 10:43:02+05:30,50.11,-27.784,0.786,221.14,171.569,173.804
2013-06-24 10:43:03+05:30,50.09,-29.43,0.805,221.18,175.574,178.024
2013-06-24 10:43:04+05:30,50.11,-28.037,0.789,221.16,172.156,174.424
2013-06-24 10:43:05+05:30,50.11,-27.344,0.776,221.17,169.526,171.717
2013-06-24 10:43:06+05:30,50.12,-27.987,0.785,221.19,171.353,173.623
2013-06-24 10:43:07+05:30,50.11,-26.77,0.769,221.2,168.016,170.135
2013-06-24 10:43:08+05:30,50.11,-25.857,0.759,221.27,166.041,168.043
2013-06-24 10:43:09+05:30,50.12,-26.273,0.764,221.27,167.006,169.06
2013-06-24 10:43:10+05:30,50.11,-26.339,0.766,221.27,167.472,169.53
2013-06-24 10:43:11+05:30,50.12,-26.601,0.77,221.34,168.456,170.544
2013-06-24 10:43:20+05:30,50.12,-26.652,0.771,221.3,168.612,170.705
2013-06-24 10:43:21+05:30,50.12,-27.01,0.777,221.3,169.793,171.927
2013-06-24 10:43:22+05:30,50.11,-26.921,0.777,221.25,169.76,171.882
2013-06-24 10:43:23+05:30,50.11,-26.314,0.771,221.41,168.781,170.82
2013-06-24 10:43:24+05:30,50.13,-26.596,0.774,221.25,169.25,171.326
2013-06-24 10:43:25+05:30,50.12,-25.851,0.764,221.33,167.099,169.086
2013-06-24 10:43:26+05:30,50.13,-26.736,0.775,221.21,169.334,171.431
2013-06-24 10:43:27+05:30,50.12,-27.01,0.779,221.32,170.39,172.517
2013-06-24 10:43:28+05:30,50.12,-28.329,0.792,221.21,172.912,175.218
2013-06-24 10:43:29+05:30,50.12,-24.609,0.747,221.27,163.451,165.293
2013-06-24 10:43:30+05:30,50.12,-26.182,0.766,221.23,167.317,169.353
2013-06-24 10:43:31+05:30,50.13,-26.765,0.774,221.32,169.105,171.21
2013-06-24 10:43:32+05:30,50.11,-27.485,0.783,221.4,171.179,173.372
2013-06-24 10:43:33+05:30,50.12,-27.533,0.784,221.44,171.398,173.595
2013-06-24 10:43:34+05:30,50.13,-26.452,0.769,221.33,168.241,170.308
2013-06-24 10:43:35+05:30,50.11,-26.567,0.771,221.46,168.652,170.732
2013-06-24 10:43:36+05:30,50.13,-28.086,0.797,221.43,174.244,176.493
2013-06-24 10:43:37+05:30,50.15,-26.867,0.778,221.55,170.228,173.738
2013-06-24 10:43:38+05:30,50.13,-26.511,0.773,222.69,170.237,173.808
2013-06-24 10:43:39+05:30,50.14,-25.269,0.766,222.69,168.758,170.182
2013-06-24 10:43:40+05:30,50.12,-28.244,0.806,222.63,171.4,179.482
2013-06-24 10:43:41+05:30,50.15,-26.97,0.784,222.53,176.335,174.486
2013-06-24 10:43:42+05:30,50.13,-25.762,0.769,222.66,172.912,171.119
2013-06-24 10:43:43+05:30,50.12,-27.629,0.796,222.58,171.025,177.098
2013-06-24 10:43:44+05:30,50.11,-28.875,0.815,222.53,179.045,181.358
2013-06-24 10:43:45+05:30,50.13,-26.497,0.781,222.65,171.883,173.914
2013-06-24 10:43:46+05:30,50.13,-25.768,0.771,222.47,169.473,171.421
2013-06-24 10:43:47+05:30,50.13,-26.522,0.782,222.54,172.018,174.05
2013-06-24 10:43:48+05:30,50.13,-26.28,0.78,222.69,171.744,173.743
2013-06-24 10:43:49+05:30,50.13,-26.99,0.787,222.47,172.952,175.045
2013-06-24 10:43:50+05:30,50.13,-25.846,0.772,222.65,170.004,171.957
2013-06-24 10:43:51+05:30,50.11,-25.796,0.774,222.75,170.418,172.359
2013-06-24 10:43:52+05:30,50.13,-28.685,0.818,222.55,179.712,181.987
2013-06-24 10:43:53+05:30,50.14,-26.549,0.78,222.68,171.757,173.796
2013-06-24 10:43:54+05:30,50.14,-26.18,0.778,222.56,171.133,173.124
2013-06-24 10:43:55+05:30,50.12,-25.757,0.77,222.26,169.228,171.177
2013-06-24 10:43:56+05:30,50.13,-26.023,0.776,222.44,170.553,172.527
2013-06-24 10:43:57+05:30,50.15,-26.174,0.775,222.3,170.355,172.354
2013-06-24 10:43:58+05:30,50.12,-26.719,0.779,222.37,171.162,173.235
2013-06-24 10:43:59+05:30,50.13,-27.615,0.798,222.25,175.256,177.418
2013-06-24 10:44:00+05:30,50.13,-25.248,0.761,222.43,167.342,169.236
2013-06-24 10:44:01+05:30,50.14,-26.837,0.782,222.29,171.662,173.747
2013-06-24 10:44:02+05:30,50.14,-27.283,0.79,222.33,173.588,175.719
2013-06-24 10:44:03+05:30,50.12,-27.808,0.802,222.24,176.019,178.202
2013-06-24 10:44:04+05:30,50.13,-27.882,0.798,222.35,175.318,177.521
2013-06-24 10:44:05+05:30,50.15,-26.248,0.777,222.39,170.791,172.797
2013-06-24 10:44:06+05:30,50.12,-26.392,0.777,222.44,170.709,172.737
2013-06-24 10:44:07+05:30,50.13,-26.802,0.785,222.36,172.441,174.511
2013-06-24 10:44:16+05:30,50.16,-25.297,0.766,222.23,168.309,170.2
2013-06-24 10:44:17+05:30,50.13,-26.829,0.783,222.16,171.929,174.01
2013-06-24 10:44:18+05:30,50.14,-27.285,0.788,222.09,172.909,175.048
2013-06-24 10:44:19+05:30,50.13,-28.881,0.809,222.1,177.436,179.771
2013-06-24 10:44:20+05:30,50.13,-28.763,0.809,222.07,177.3,179.618
2013-06-24 10:44:21+05:30,50.13,-27.753,0.788,222.03,172.645,174.861
2013-06-24 10:44:22+05:30,50.13,-28.059,0.801,221.98,175.515,177.744
2013-06-24 10:44:23+05:30,50.14,-26.055,0.773,221.88,169.563,171.554
2013-06-24 10:44:24+05:30,50.13,-25.478,0.762,222.02,167.259,169.188
2013-06-24 10:44:25+05:30,50.11,-29.787,0.82,221.62,179.301,181.758
2013-06-24 10:44:26+05:30,50.14,-27.04,0.785,221.61,171.938,174.051
2013-06-24 10:44:27+05:30,50.13,-28.085,0.795,221.59,173.995,176.247
2013-06-24 10:44:28+05:30,50.12,-26.576,0.778,221.56,170.263,172.324
2013-06-24 10:44:29+05:30,50.13,-26.03,0.772,221.73,169.269,171.259
2013-06-24 10:44:30+05:30,50.12,-26.484,0.776,221.66,169.966,172.017
2013-06-24 10:44:31+05:30,50.13,-26.482,0.778,221.7,170.331,172.377
2013-06-24 10:44:32+05:30,50.13,-25.269,0.761,221.48,166.611,168.516
2013-06-24 10:44:33+05:30,50.13,-25.145,0.762,221.56,166.925,168.808
2013-06-24 10:44:34+05:30,50.1,-25.35,0.762,221.46,166.929,168.843
2013-06-24 10:44:35+05:30,50.11,-25.81,0.767,221.1,167.658,169.633
2013-06-24 10:44:36+05:30,50.13,-25.662,0.767,221.35,167.788,169.739
2013-06-24 10:44:37+05:30,50.12,-25.773,0.767,221.51,168.038,170.003
2013-06-24 10:44:38+05:30,50.11,-25.596,0.764,221.32,167.184,169.723
2013-06-24 10:44:39+05:30,50.12,-25.343,0.764,221.81,167.468,169.358
2013-06-24 10:44:40+05:30,50.11,-25.131,0.764,221.78,167.442,169.11
2013-06-24 10:44:41+05:30,50.12,-25.296,0.764,221.85,167.45,169.286
2013-06-24 10:44:42+05:30,50.12,-25.649,0.769,221.92,166.591,170.539
2013-06-24 10:44:43+05:30,50.13,-25.29,0.764,221.85,167.219,169.597
2013-06-24 10:44:44+05:30,50.11,-25.118,0.761,221.91,166.997,168.875
2013-06-24 10:44:45+05:30,50.14,-24.915,0.759,221.73,166.369,168.224
2013-06-24 10:44:46+05:30,50.11,-25.07,0.764,221.87,167.559,169.424
2013-06-24 10:44:47+05:30,50.13,-24.536,0.757,221.92,166.232,168.033
2013-06-24 10:44:48+05:30,50.11,-25.547,0.769,221.81,168.609,170.534
2013-06-24 10:44:49+05:30,50.11,-26.088,0.776,221.77,170.167,172.155
2013-06-24 10:44:50+05:30,50.1,-26.76,0.781,221.62,171.098,173.178
2013-06-24 10:44:51+05:30,50.12,-25.65,0.769,221.39,168.329,170.272
2013-06-24 10:44:52+05:30,50.12,-25.967,0.77,221.43,168.465,170.454
2013-06-24 10:44:53+05:30,50.13,-26.747,0.779,221.35,170.449,172.535
2013-06-24 10:44:54+05:30,50.11,-25.661,0.768,221.49,168.049,169.997
2013-06-24 10:44:55+05:30,50.11,-24.433,0.753,221.41,164.862,166.662
2013-06-24 10:44:56+05:30,50.09,-25.626,0.766,221.55,167.653,169.6
2013-06-24 10:44:57+05:30,50.12,-24.986,0.761,221.5,166.775,168.636
2013-06-24 10:44:58+05:30,50.13,-24.694,0.756,221.41,165.454,167.286
2013-06-24 10:44:59+05:30,50.09,-24.532,0.755,221.46,165.324,167.134
2013-06-24 10:45:00+05:30,50.12,-25.208,0.76,221.4,166.382,168.28
2013-06-24 10:45:01+05:30,50.12,-24.534,0.756,221.54,165.664,167.471
2013-06-24 10:45:02+05:30,50.1,-24.75,0.757,221.36,165.832,167.668
2013-06-24 10:45:03+05:30,50.1,-25.878,0.768,221.31,167.952,169.934
2013-06-24 10:45:05+05:30,50.1,-25.297,0.762,221.38,166.715,168.623
2013-06-24 10:45:06+05:30,50.12,-25.308,0.763,221.45,167.038,168.944
2013-06-24 10:45:07+05:30,50.12,-25.172,0.761,221.39,166.52,168.411
2013-06-24 10:45:08+05:30,50.11,-25.291,0.765,221.51,167.55,169.448
2013-06-24 10:45:24+05:30,50.1,-25.088,0.762,221.45,166.921,168.796
2013-06-24 10:45:25+05:30,50.14,-25.49,0.765,221.46,167.51,169.438
2013-06-24 10:45:26+05:30,50.12,-25.652,0.768,221.2,167.939,169.887
2013-06-24 10:45:27+05:30,50.09,-25.548,0.766,221.33,167.707,169.642
2013-06-24 10:45:28+05:30,50.12,-25.306,0.766,221.38,167.587,169.487
2013-06-24 10:45:29+05:30,50.14,-25.998,0.775,221.44,169.579,171.56
2013-06-24 10:45:30+05:30,50.13,-26.44,0.778,221.19,170.087,172.13
2013-06-24 10:45:31+05:30,50.11,-25.076,0.763,221.42,166.966,168.839
2013-06-24 10:45:32+05:30,50.12,-26.434,0.778,221.31,170.202,172.242
2013-06-24 10:45:33+05:30,50.11,-25.481,0.766,221.35,167.73,169.655
2013-06-24 10:45:34+05:30,50.12,-26.75,0.782,221.45,171.094,173.172
2013-06-24 10:45:35+05:30,50.12,-28.722,0.808,221.28,176.566,178.887
2013-06-24 10:45:36+05:30,50.12,-27.608,0.794,221.36,173.617,175.799
2013-06-24 10:45:37+05:30,50.1,-25.718,0.768,221.33,168.113,170.069
2013-06-24 10:45:38+05:30,50.11,-26.387,0.781,221.55,170.948,172.972
2013-06-24 10:45:39+05:30,50.11,-26.52,0.779,221.42,170.456,172.507
2013-06-24 10:45:40+05:30,50.11,-28.566,0.803,221.37,175.554,177.863
2013-06-24 10:45:41+05:30,50.12,-27.707,0.797,221.32,174.189,176.378
2013-06-24 10:45:42+05:30,50.13,-27.467,0.791,221.44,172.999,175.166
2013-06-24 10:45:43+05:30,50.11,-25.76,0.774,221.61,169.633,171.578
2013-06-24 10:45:44+05:30,50.11,-26.33,0.779,221.32,170.42,172.442
2013-06-24 10:45:45+05:30,50.12,-26.712,0.786,221.61,172.101,174.162
2013-06-24 10:45:46+05:30,50.13,-24.771,0.76,221.42,166.456,168.289
2013-06-24 10:45:47+05:30,50.11,-25.019,0.761,221.43,166.688,168.556
2013-06-24 10:45:48+05:30,50.11,-25.201,0.765,221.48,167.497,169.382
2013-06-24 10:45:49+05:30,50.1,-25.979,0.774,221.14,169.09,171.074
2013-06-24 10:45:50+05:30,50.1,-24.733,0.755,221.08,165.136,166.977
2013-06-24 10:45:51+05:30,50.1,-29.756,0.814,220.98,177.506,179.983
2013-06-24 10:45:52+05:30,50.1,-26.242,0.779,220.92,170.163,172.174
2013-06-24 10:45:53+05:30,50.1,-26.825,0.786,220.84,171.537,173.622
2013-06-24 10:45:54+05:30,50.1,-26.68,0.782,220.84,170.52,172.595
2013-06-24 10:45:55+05:30,50.1,-25.126,0.76,220.88,166.043,167.934
2013-06-24 10:45:56+05:30,50.1,-25.666,0.768,220.89,167.594,169.547
2013-06-24 10:45:57+05:30,50.12,-27.43,0.797,220.7,173.65,175.803
2013-06-24 10:45:58+05:30,50.09,-28.713,0.807,220.8,175.823,178.152
2013-06-24 10:45:59+05:30,50.1,-28.642,0.812,220.66,176.794,179.099
2013-06-24 10:46:00+05:30,50.1,-29.223,0.823,220.36,179.084,181.453
2013-06-24 10:46:01+05:30,50.09,-28.348,0.807,220.34,175.542,177.816
2013-06-24 10:46:02+05:30,50.1,-28.319,0.801,220.31,174.092,176.38
2013-06-24 10:46:03+05:30,50.1,-28.228,0.807,220.32,175.645,177.899
2013-06-24 10:46:04+05:30,50.1,-26.686,0.779,220.46,169.703,171.788
2013-06-24 10:46:05+05:30,50.08,-25.171,0.757,220.28,164.875,166.785
2013-06-24 10:46:06+05:30,50.08,-27.273,0.784,220.25,170.598,172.764
2013-06-24 10:46:07+05:30,50.1,-27.016,0.785,220.21,170.71,172.834
2013-06-24 10:46:08+05:30,50.1,-28.088,0.797,220.27,173.23,175.492
2013-06-24 10:46:09+05:30,50.08,-27.952,0.8,220.41,174.064,176.294
2013-06-24 10:46:10+05:30,50.1,-27.607,0.796,220.35,173.175,175.362
2013-06-24 10:46:12+05:30,50.1,-29.472,0.822,220.26,178.632,181.047
2013-06-24 10:46:13+05:30,50.09,-26.785,0.782,220.2,170.163,172.258
2013-06-24 10:46:14+05:30,50.09,-26.126,0.773,220.17,168.088,170.106
2013-06-24 10:46:15+05:30,50.09,-25.647,0.765,220.18,166.575,168.538
2013-06-24 10:46:19+05:30,50.08,-25.949,0.77,220.24,167.686,169.682
2013-06-24 10:46:20+05:30,50.1,-26.434,0.775,220.28,168.648,170.707
2013-06-24 10:46:21+05:30,50.1,-26.914,0.785,220.38,170.859,172.965
2013-06-24 10:46:22+05:30,50.1,-27.72,0.795,220.16,172.863,175.072
2013-06-24 10:46:23+05:30,50.08,-26.742,0.781,220.24,169.986,172.076
2013-06-24 10:46:24+05:30,50.11,-25.341,0.764,220.29,166.414,168.332
2013-06-24 10:46:25+05:30,50.09,-26.312,0.776,220.41,169.079,171.114
2013-06-24 10:46:26+05:30,50.1,-27.088,0.782,220.53,170.347,172.487
2013-06-24 10:46:27+05:30,50.06,-28.405,0.806,220.49,175.53,177.813
2013-06-24 10:46:28+05:30,50.1,-28.565,0.814,220.49,177.231,179.518
2013-06-24 10:46:29+05:30,50.1,-28.565,0.814,220.49,177.231,179.518
2013-06-24 10:46:30+05:30,50.1,-24.498,0.754,220.61,164.637,166.449
2013-06-24 10:46:31+05:30,50.09,-26.863,0.784,220.72,171.027,173.394
2013-06-24 10:46:32+05:30,50.09,-26.349,0.779,220.65,169.894,171.727
2013-06-24 10:46:33+05:30,50.1,-26.42,0.778,220.52,169.61,172.047
2013-06-24 10:46:34+05:30,50.11,-26.203,0.777,220.61,172.072,171.384
2013-06-24 10:46:35+05:30,50.09,-27.264,0.793,220.65,170.472,174.987
2013-06-24 10:46:36+05:30,50.08,-27.543,0.796,220.61,174.208,175.562
2013-06-24 10:46:37+05:30,50.08,-28.871,0.819,220.61,178.315,180.637
2013-06-24 10:46:38+05:30,50.09,-28.267,0.814,220.54,177.444,179.682
2013-06-24 10:46:39+05:30,50.09,-26.944,0.789,220.95,172.276,174.37
2013-06-24 10:46:40+05:30,50.08,-30.296,0.828,220.81,180.237,182.765
2013-06-24 10:46:41+05:30,50.08,-30.572,0.828,220.65,180.086,182.662
2013-06-24 10:46:42+05:30,50.08,-27.33,0.782,220.7,170.425,172.602
2013-06-24 10:46:43+05:30,50.08,-26.95,0.788,220.63,171.646,173.749
2013-06-24 10:46:44+05:30,50.06,-28.631,0.817,220.53,177.928,180.216
2013-06-24 10:46:45+05:30,50.06,-27.382,0.796,220.55,173.307,175.457
2013-06-24 10:46:46+05:30,50.06,-25.754,0.769,220.33,167.516,169.484
2013-06-24 10:46:47+05:30,50.06,-24.839,0.757,220.33,164.916,166.776
2013-06-24 10:46:48+05:30,50.07,-25.892,0.772,220.33,168.212,170.193
2013-06-24 10:46:49+05:30,50.08,-26.16,0.775,220.27,168.609,170.626
2013-06-24 10:46:50+05:30,50.08,-25.075,0.764,220.54,166.51,168.387
2013-06-24 10:46:51+05:30,50.08,-25.585,0.769,220.38,167.551,169.494
2013-06-24 10:46:52+05:30,50.09,-26.766,0.787,220.36,171.379,173.456
2013-06-24 10:46:53+05:30,50.07,-27.409,0.797,220.46,173.525,175.676
2013-06-24 10:46:54+05:30,50.07,-28.047,0.797,220.6,173.592,175.843
2013-06-24 10:46:55+05:30,50.09,-25.76,0.771,220.68,168.114,170.076
2013-06-24 10:46:56+05:30,50.09,-26.709,0.783,220.74,170.707,172.784
2013-06-24 10:46:57+05:30,50.07,-26.323,0.781,220.7,170.292,172.314
2013-06-24 10:46:58+05:30,50.09,-24.946,0.762,220.83,166.483,168.342
2013-06-24 10:46:59+05:30,50.09,-24.371,0.755,220.66,164.806,166.598
2013-06-24 10:47:00+05:30,50.08,-24.925,0.762,220.8,166.337,168.194
2013-06-24 10:47:01+05:30,50.08,-25.155,0.767,220.98,167.545,169.423
2013-06-24 10:47:02+05:30,50.07,-24.419,0.758,220.99,165.737,167.526
2013-06-24 10:47:03+05:30,50.07,-24.993,0.762,220.78,166.322,168.189
2013-06-24 10:47:04+05:30,50.09,-24.269,0.755,220.77,164.964,166.739
2013-06-24 10:47:05+05:30,50.09,-25.504,0.767,220.49,167.265,169.199
2013-06-24 10:47:06+05:30,50.08,-25.569,0.77,220.59,167.97,169.905
2013-06-24 10:47:07+05:30,50.09,-25.756,0.77,220.55,167.829,169.794
2013-06-24 10:47:08+05:30,50.08,-25.563,0.768,220.36,167.316,169.258
2013-06-24 10:47:09+05:30,50.08,-25.255,0.762,220.31,166.031,167.941
2013-06-24 10:47:10+05:30,50.08,-25.338,0.763,220.37,166.27,168.19
2013-06-24 10:47:11+05:30,50.08,-24.363,0.754,220.49,164.496,166.291
2013-06-24 10:47:12+05:30,50.08,-24.231,0.753,220.29,164.065,165.845
2013-06-24 10:47:13+05:30,50.09,-24.575,0.756,220.39,164.689,166.512
2013-06-24 10:47:14+05:30,50.07,-24.479,0.755,220.36,164.613,166.423
2013-06-24 10:47:15+05:30,50.09,-24.856,0.76,220.21,165.433,167.29
2013-06-24 10:47:16+05:30,50.08,-25.383,0.768,220.25,167.205,169.12
2013-06-24 10:47:17+05:30,50.07,-26.905,0.786,220.31,171.071,173.174
2013-06-24 10:47:18+05:30,50.05,-25.458,0.764,220.39,166.345,168.282
2013-06-24 10:47:19+05:30,50.08,-25.429,0.767,220.22,166.892,168.818
2013-06-24 10:47:20+05:30,50.08,-25.478,0.77,220.36,167.795,169.718
2013-06-24 10:47:21+05:30,50.06,-25.394,0.769,220.26,167.545,169.459
2013-06-24 10:47:22+05:30,50.06,-26.192,0.777,220.14,169.105,171.121
2013-06-24 10:47:23+05:30,50.05,-25.105,0.764,220.32,166.362,168.245
2013-06-24 10:47:24+05:30,50.05,-25.781,0.772,220.32,168.118,170.083
2013-06-24 10:47:25+05:30,50.05,-25.346,0.765,220.36,166.678,168.594
2013-06-24 10:47:26+05:30,50.05,-25.565,0.77,220.17,167.688,169.625
2013-06-24 10:47:27+05:30,50.05,-25.565,0.77,220.17,167.688,169.625
2013-06-24 10:47:28+05:30,50.06,-25.285,0.764,220.14,166.255,168.167
2013-06-24 10:47:29+05:30,50.06,-27.716,0.801,220.06,174.159,176.351
2013-06-24 10:47:30+05:30,50.06,-27.037,0.789,219.99,171.385,173.505
2013-06-24 10:47:31+05:30,50.06,-27.571,0.8,220.13,173.954,176.125
2013-06-24 10:47:32+05:30,50.06,-27.194,0.793,220.11,172.433,175.619
2013-06-24 10:47:33+05:30,50.05,-29.191,0.807,219.9,175.099,176.322
2013-06-24 10:47:34+05:30,50.05,-28.114,0.8,219.99,173.704,173.39
2013-06-24 10:47:35+05:30,50.04,-25.611,0.761,219.99,168.308,167.445
2013-06-24 10:47:36+05:30,50.05,-26.229,0.77,220.05,171.382,169.419
2013-06-24 10:47:37+05:30,50.03,-27.13,0.783,220.09,168.917,172.247
2013-06-24 10:47:38+05:30,50.04,-27.483,0.794,220.16,172.576,174.751
2013-06-24 10:47:39+05:30,50.02,-28.003,0.8,220.12,173.835,176.076
2013-06-24 10:47:40+05:30,50.05,-30.617,0.834,220.02,181.031,183.601
2013-06-24 10:47:41+05:30,50.03,-26.528,0.786,220.05,170.944,172.99
2013-06-24 10:47:42+05:30,50.03,-28.449,0.818,219.99,177.754,180.017
2013-06-24 10:47:43+05:30,50.04,-27.026,0.796,220.07,173.103,175.2
2013-06-24 10:47:44+05:30,50.02,-23.556,0.746,219.9,162.332,164.032
2013-06-24 10:47:45+05:30,50.05,-25.691,0.772,219.81,167.638,169.595
2013-06-24 10:47:46+05:30,50.04,-26.953,0.791,219.9,171.794,173.895
2013-06-24 10:47:47+05:30,50.04,-25.605,0.771,219.88,167.676,169.62
2013-06-24 10:47:48+05:30,50.02,-26.399,0.78,219.75,169.292,171.338
2013-06-24 10:47:49+05:30,50.04,-25.584,0.77,219.56,167.039,168.987
2013-06-24 10:47:50+05:30,50.02,-28.029,0.804,219.64,174.263,176.503
2013-06-24 10:47:51+05:30,50.04,-26.12,0.775,219.58,168.161,170.178
2013-06-24 10:47:52+05:30,50.01,-26.725,0.787,219.5,170.629,172.709
2013-06-24 10:47:53+05:30,50.02,-24.156,0.752,219.77,163.522,165.297
2013-06-24 10:47:54+05:30,50.02,-26.903,0.787,219.67,170.819,172.924
2013-06-24 10:47:55+05:30,50.02,-27.019,0.789,219.92,171.297,173.415
2013-06-24 10:47:56+05:30,50.01,-27.119,0.792,219.94,172.073,174.197
2013-06-24 10:47:57+05:30,50.04,-26.874,0.791,219.89,171.814,173.903
2013-06-24 10:47:58+05:30,50.03,-27.658,0.795,219.77,172.417,174.621
